ID,Activos_5_por_100.000
293,3.0610012027583924
294,5.806078455827869
295,5.509600323856435
296,68.03738206369472
297,4.104329456705315
298,3.0610012027583924
299,3.0610012027583924
300,3.0610012027583924
301,3.0610012027583924
302,3.0610012027583924
303,3.0610012027583924
304,3.0610012027583924
305,3.0610012027583924
306,3.0610012027583924
307,3.0610012027583924
308,15.338534410577193
309,5.806078455827869
310,3.0610012027583924
311,14.172848436210126
312,3.0610012027583924
313,4.466272069909513
314,20.420281577862163
315,3.0610012027583924
316,3.0610012027583924
317,20.420281577862163
318,15.338534410577193
319,3.0610012027583924
320,5.806078455827869
321,3.0610012027583924
322,3.0610012027583924
323,26.24751730144119
324,77.69534637133259
325,3.0610012027583924
326,3.0610012027583924
327,3.0610012027583924
328,3.0610012027583924
329,3.0610012027583924
330,3.429479735239412
331,3.0610012027583924
332,3.0610012027583924
333,3.0610012027583924
334,3.0610012027583924
335,3.0610012027583924
336,4.448241305309534
337,40.43834365881358
338,4.448241305309534
339,7.193318558379007
340,17.699150384575415
341,4.448241305309534
342,110.77512546955639
343,4.448241305309534
344,164.14359429841207
345,4.448241305309534
346,4.448241305309534
347,32.990142961148834
348,4.448241305309534
349,4.448241305309534
350,4.448241305309534
351,95.06584551928674
352,4.448241305309534
353,4.448241305309534
354,278.53945656938527
355,111.590463784988
356,76.35856086249589
357,20.2701072260936
358,72.76286978857297
359,22.556720474585997
360,350.76024727260034
361,445.9312577654557
362,4.448241305309534
363,4.448241305309534
364,156.71974325899205
365,14.08680402680434
366,15.958714231640297
367,3.0610012027583924
368,15.338534410577193
369,3.0610012027583924
370,27.65278816859231
371,12.767577569059007
372,3.0610012027583924
373,9.15523121128793
374,79.43145578825967
375,31.68913819216745
376,15.338534410577193
377,9.15523121128793
378,12.767577569059007
379,7.211349322978989
380,5.806078455827869
381,3.0610012027583924
382,9.734269696703466
383,3.0610012027583924
384,3.0610012027583924
385,12.432412283275001
386,3.0610012027583924
387,42.05356922977925
388,3.0610012027583924
389,9.15523121128793
390,5.806078455827869
391,12.767577569059007
392,9.15523121128793
393,7.587221646081099
394,24.28590179261499
395,17.62295841481401
396,5.806078455827869
397,7.587221646081099
398,11.027141416123882
399,33.886343755182985
400,20.420281577862163
401,3.0610012027583924
402,3.0610012027583924
403,3.0610012027583924
404,26.24751730144119
405,4.104329456705315
406,9.15523121128793
407,9.15523121128793
408,20.420281577862163
409,5.806078455827869
410,3.0610012027583924
411,3.0610012027583924
412,3.0610012027583924
413,9.15523121128793
414,3.0610012027583924
415,26.24751730144119
416,8.99249251323222
417,10.560502078439049
418,11.027141416123882
419,3.0610012027583924
420,43.458840096930366
421,24.28590179261499
422,9.15523121128793
423,53.34130965147682
424,26.24751730144119
425,27.65278816859231
426,16.743805277728306
427,16.743805277728306
428,3.0610012027583924
429,11.785650332719058
430,102.9966392688934
431,38.51649914436712
432,244.10220529092723
433,160.77966763775484
434,112.65460357653129
435,179.89257090400585
436,54.726860561860605
437,156.7096150005806
438,32.6892634207881
439,179.89257090400585
440,147.07344872886185
441,326.3567031364559
442,27.607516253503118
443,147.07344872886185
444,164.79319434402487
445,179.89257090400585
446,164.79319434402487
447,117.41985955337037
448,102.9966392688934
449,117.41985955337037
450,164.79319434402487
451,147.07344872886185
452,164.79319434402487
453,164.79319434402487
454,87.21862146262734
455,11.785650332719058
456,57.013473810353
457,87.21862146262734
458,71.27982745841452
459,54.726860561860605
460,164.79319434402487
461,42.485416656135754
462,219.94283514485937
463,110.36799032803889
464,117.41985955337037
465,112.65460357653129
466,128.07656121517311
467,147.07344872886185
468,164.79319434402487
469,322.17907688891734
470,147.07344872886185
471,123.72581028753956
472,330.2644496560838
473,193.97723773811845
474,164.79319434402487
475,38.51649914436712
476,297.9601875601236
477,219.94283514485937
478,50.46219627638013
479,21.42421305421385
480,128.07656121517311
481,3.0610012027583924
482,3.0610012027583924
483,9.15523121128793
484,12.767577569059007
485,12.767577569059007
486,20.420281577862163
487,33.886343755182985
488,3.0610012027583924
489,9.15523121128793
490,26.24751730144119
491,3.0610012027583924
492,9.15523121128793
493,3.0610012027583924
494,3.0610012027583924
495,11.027141416123882
496,9.15523121128793
497,15.338534410577193
498,8.328998829552345
499,3.0610012027583924
500,3.0610012027583924
501,3.0610012027583924
502,7.587221646081099
503,6.659379755929383
504,7.587221646081099
505,3.0610012027583924
506,3.0610012027583924
507,3.0610012027583924
508,16.743805277728306
509,6.659379755929383
510,5.806078455827869
511,3.0610012027583924
512,11.027141416123882
513,4.104329456705315
514,4.104329456705315
515,3.0610012027583924
516,12.767577569059007
517,4.104329456705315
518,11.027141416123882
519,8.99249251323222
520,3.0610012027583924
521,3.0610012027583924
522,3.0610012027583924
523,10.560502078439049
524,9.15523121128793
525,3.429479735239412
526,5.806078455827869
527,3.0610012027583924
528,31.68913819216745
529,3.0610012027583924
530,3.0610012027583924
531,3.0610012027583924
532,6.659379755929383
533,3.0610012027583924
534,3.0610012027583924
535,3.0610012027583924
536,15.338534410577193
537,7.587221646081099
538,9.15523121128793
539,5.509600323856435
540,7.587221646081099
541,3.0610012027583924
542,3.0610012027583924
543,6.659379755929383
544,60.88873754415521
545,10.560502078439049
546,7.587221646081099
547,3.0610012027583924
548,3.0610012027583924
549,9.15523121128793
550,9.15523121128793
551,3.0610012027583924
552,3.0610012027583924
553,11.027141416123882
554,3.0610012027583924
555,3.0610012027583924
556,15.338534410577193
557,31.68913819216745
558,3.0610012027583924
559,11.027141416123882
560,3.0610012027583924
561,11.027141416123882
562,3.0610012027583924
563,3.0610012027583924
564,6.659379755929383
565,3.0610012027583924
566,42.05356922977925
567,20.420281577862163
568,12.767577569059007
569,3.0610012027583924
570,10.560502078439049
571,14.172848436210126
572,3.0610012027583924
573,8.99249251323222
574,7.587221646081099
575,3.0610012027583924
576,10.560502078439049
577,5.806078455827869
578,42.05356922977925
579,9.15523121128793
580,3.0610012027583924
581,8.99249251323222
582,26.24751730144119
583,12.767577569059007
584,26.156381862784155
585,26.24751730144119
586,4.104329456705315
587,3.0610012027583924
588,3.0610012027583924
589,8.99249251323222
590,3.0610012027583924
591,3.0610012027583924
592,3.0610012027583924
593,16.743805277728306
594,3.0610012027583924
595,24.28590179261499
596,3.0610012027583924
597,26.24751730144119
598,26.24751730144119
599,9.15523121128793
600,3.0610012027583924
601,3.0610012027583924
602,7.587221646081099
603,7.587221646081099
604,3.0610012027583924
605,3.0610012027583924
606,9.15523121128793
607,9.15523121128793
608,7.587221646081099
609,33.886343755182985
610,11.027141416123882
611,68.03738206369472
612,3.0610012027583924
613,9.15523121128793
614,3.0610012027583924
615,11.027141416123882
616,3.0610012027583924
617,3.0610012027583924
618,3.0610012027583924
619,5.806078455827869
620,15.338534410577193
621,53.34130965147682
622,145.2750990639591
623,16.743805277728306
624,3.0610012027583924
625,3.0610012027583924
626,3.0610012027583924
627,15.338534410577193
628,9.15523121128793
629,5.806078455827869
630,33.886343755182985
631,3.0610012027583924
632,6.659379755929383
633,3.0610012027583924
634,11.027141416123882
635,3.0610012027583924
636,3.0610012027583924
637,9.15523121128793
638,3.0610012027583924
639,3.0610012027583924
640,5.806078455827869
641,5.509600323856435
642,82.41656718565166
643,5.101686410368719
644,3.0610012027583924
645,3.0610012027583924
646,3.0610012027583924
647,3.0610012027583924
648,3.0610012027583924
649,3.0610012027583924
650,3.0610012027583924
651,3.0610012027583924
652,3.0610012027583924
653,3.0610012027583924
654,26.24751730144119
655,7.587221646081099
656,3.0610012027583924
657,14.172848436210126
658,3.0610012027583924
659,4.466272069909513
660,20.420281577862163
661,3.0610012027583924
662,3.0610012027583924
663,15.338534410577193
664,15.338534410577193
665,3.0610012027583924
666,5.806078455827869
667,3.0610012027583924
668,3.0610012027583924
669,26.24751730144119
670,88.72251791982083
671,3.0610012027583924
672,3.0610012027583924
673,3.0610012027583924
674,3.0610012027583924
675,3.0610012027583924
676,3.429479735239412
677,3.0610012027583924
678,3.0610012027583924
679,3.0610012027583924
680,3.0610012027583924
681,3.0610012027583924
682,4.448241305309534
683,59.18851611838303
684,4.448241305309534
685,7.193318558379007
686,17.699150384575415
687,4.448241305309534
688,111.590463784988
689,4.448241305309534
690,164.14359429841207
691,4.448241305309534
692,4.448241305309534
693,27.65278816859231
694,3.0610012027583924
695,3.0610012027583924
696,3.0610012027583924
697,101.17588068521013
698,5.060829754019902
699,5.060829754019902
700,277.69433558239683
701,114.85069914654174
702,76.97114931120626
703,20.882695674803966
704,75.73989857130618
705,25.45373292753318
706,370.2321547272574
707,445.0861367784673
708,5.060829754019902
709,5.060829754019902
710,220.56555185198118
711,23.167119679040784
712,18.31173883328578
713,3.0610012027583924
714,15.338534410577193
715,3.0610012027583924
716,25.69117265976611
717,11.027141416123882
718,3.0610012027583924
719,7.587221646081099
720,82.41656718565166
721,26.24751730144119
722,15.338534410577193
723,9.15523121128793
724,12.767577569059007
725,8.064650623080503
726,4.104329456705315
727,3.0610012027583924
728,10.560502078439049
729,3.0610012027583924
730,4.104329456705315
731,12.432412283275001
732,3.0610012027583924
733,42.05356922977925
734,3.0610012027583924
735,9.15523121128793
736,7.587221646081099
737,15.338534410577193
738,9.15523121128793
739,7.587221646081099
740,26.24751730144119
741,20.420281577862163
742,11.027141416123882
743,7.587221646081099
744,11.027141416123882
745,33.886343755182985
746,31.68913819216745
747,3.0610012027583924
748,3.0610012027583924
749,3.0610012027583924
750,26.24751730144119
751,4.104329456705315
752,15.338534410577193
753,11.027141416123882
754,24.28590179261499
755,6.659379755929383
756,3.0610012027583924
757,5.806078455827869
758,3.0610012027583924
759,9.15523121128793
760,3.0610012027583924
761,26.24751730144119
762,10.560502078439049
763,12.432412283275001
764,15.338534410577193
765,3.0610012027583924
766,58.69375916638408
767,24.28590179261499
768,11.027141416123882
769,46.000747877535396
770,31.68913819216745
771,27.65278816859231
772,16.743805277728306
773,21.825552445013283
774,3.0610012027583924
775,11.785650332719058
776,107.15715685931826
777,40.19880340764336
778,232.92628046997282
779,156.7096150005806
780,124.61357598689813
781,219.94283514485937
782,84.93200821413494
783,164.79319434402487
784,27.607516253503118
785,219.94283514485937
786,156.7096150005806
787,326.3567031364559
788,27.607516253503118
789,164.79319434402487
790,196.26385098661086
791,232.92628046997282
792,179.89257090400585
793,123.72581028753956
794,112.65460357653129
795,123.72581028753956
796,164.79319434402487
797,164.79319434402487
798,164.79319434402487
799,179.89257090400585
800,102.9966392688934
801,11.785650332719058
802,54.94601508788805
803,102.9966392688934
804,76.76246299110377
805,82.5675678801121
806,219.94283514485937
807,47.21605319548922
808,232.92628046997282
809,121.43919703904716
810,123.72581028753956
811,112.65460357653129
812,147.07344872886185
813,160.77966763775484
814,164.79319434402487
815,322.17907688891734
816,147.07344872886185
817,124.61357598689813
818,324.5272492859091
819,217.65622189636696
820,164.79319434402487
821,32.6892634207881
822,325.08555196788626
823,232.92628046997282
824,52.659401839395656
825,27.607516253503118
826,156.7096150005806
827,3.429479735239412
828,4.104329456705315
829,9.15523121128793
830,15.338534410577193
831,20.420281577862163
832,20.420281577862163
833,37.39550797940233
834,3.0610012027583924
835,9.15523121128793
836,26.24751730144119
837,3.0610012027583924
838,9.15523121128793
839,4.104329456705315
840,3.0610012027583924
841,11.027141416123882
842,9.15523121128793
843,26.24751730144119
844,15.338534410577193
845,3.0610012027583924
846,3.0610012027583924
847,3.0610012027583924
848,7.587221646081099
849,7.587221646081099
850,7.587221646081099
851,5.101686410368719
852,3.0610012027583924
853,3.0610012027583924
854,19.02822928196513
855,6.659379755929383
856,7.587221646081099
857,4.104329456705315
858,12.767577569059007
859,5.806078455827869
860,7.587221646081099
861,3.0610012027583924
862,12.767577569059007
863,5.806078455827869
864,9.15523121128793
865,10.560502078439049
866,3.0610012027583924
867,3.0610012027583924
868,3.0610012027583924
869,10.560502078439049
870,11.027141416123882
871,5.806078455827869
872,5.806078455827869
873,3.0610012027583924
874,42.05356922977925
875,9.15523121128793
876,3.0610012027583924
877,3.0610012027583924
878,6.659379755929383
879,5.806078455827869
880,3.0610012027583924
881,3.0610012027583924
882,17.62295841481401
883,9.15523121128793
884,15.338534410577193
885,8.064650623080503
886,7.587221646081099
887,3.0610012027583924
888,3.0610012027583924
889,9.15523121128793
890,75.48427714050352
891,12.432412283275001
892,9.15523121128793
893,3.0610012027583924
894,3.0610012027583924
895,9.15523121128793
896,9.15523121128793
897,3.0610012027583924
898,3.0610012027583924
899,15.338534410577193
900,3.0610012027583924
901,9.15523121128793
902,15.338534410577193
903,33.886343755182985
904,3.0610012027583924
905,11.027141416123882
906,3.0610012027583924
907,11.027141416123882
908,5.806078455827869
909,3.0610012027583924
910,9.15523121128793
911,3.0610012027583924
912,53.34130965147682
913,20.420281577862163
914,12.767577569059007
915,3.0610012027583924
916,10.560502078439049
917,14.172848436210126
918,3.0610012027583924
919,10.560502078439049
920,7.587221646081099
921,3.0610012027583924
922,12.432412283275001
923,6.659379755929383
924,68.03738206369472
925,7.587221646081099
926,3.0610012027583924
927,10.560502078439049
928,26.24751730144119
929,12.767577569059007
930,26.24751730144119
931,33.886343755182985
932,4.104329456705315
933,3.0610012027583924
934,3.0610012027583924
935,8.99249251323222
936,3.0610012027583924
937,9.15523121128793
938,3.0610012027583924
939,16.743805277728306
940,3.0610012027583924
941,26.24751730144119
942,3.0610012027583924
943,26.24751730144119
944,24.28590179261499
945,8.328998829552345
946,4.104329456705315
947,3.0610012027583924
948,7.587221646081099
949,7.587221646081099
950,3.0610012027583924
951,3.0610012027583924
952,15.338534410577193
953,9.15523121128793
954,9.15523121128793
955,33.886343755182985
956,11.027141416123882
957,77.69534637133259
958,3.0610012027583924
959,9.15523121128793
960,3.0610012027583924
961,15.338534410577193
962,5.806078455827869
963,3.0610012027583924
964,3.0610012027583924
965,5.806078455827869
966,12.767577569059007
967,47.5362047624685
968,160.37447562394007
969,16.743805277728306
970,3.0610012027583924
971,3.0610012027583924
972,3.0610012027583924
973,15.338534410577193
974,12.767577569059007
975,5.806078455827869
976,77.69534637133259
977,3.0610012027583924
978,5.806078455827869
979,3.0610012027583924
980,11.027141416123882
981,3.0610012027583924
982,3.0610012027583924
983,9.15523121128793
984,3.0610012027583924
985,3.0610012027583924
986,4.104329456705315
987,4.834750602390533
988,75.48427714050352
989,5.101686410368719
990,3.0610012027583924
991,3.0610012027583924
992,3.0610012027583924
993,3.0610012027583924
994,3.0610012027583924
995,3.0610012027583924
996,3.0610012027583924
997,3.0610012027583924
998,3.0610012027583924
999,3.0610012027583924
1000,26.24751730144119
1001,7.587221646081099
1002,3.0610012027583924
1003,14.172848436210126
1004,3.0610012027583924
1005,4.466272069909513
1006,20.420281577862163
1007,3.0610012027583924
1008,3.0610012027583924
1009,20.420281577862163
1010,15.338534410577193
1011,3.0610012027583924
1012,5.806078455827869
1013,3.0610012027583924
1014,3.0610012027583924
1015,33.886343755182985
1016,88.72251791982083
1017,3.0610012027583924
1018,3.0610012027583924
1019,3.0610012027583924
1020,3.0610012027583924
1021,3.0610012027583924
1022,3.429479735239412
1023,3.0610012027583924
1024,3.0610012027583924
1025,3.0610012027583924
1026,3.0610012027583924
1027,3.0610012027583924
1028,4.448241305309534
1029,59.18851611838303
1030,4.448241305309534
1031,7.193318558379007
1032,17.699150384575415
1033,4.448241305309534
1034,111.590463784988
1035,4.448241305309534
1036,218.63501330007782
1037,4.448241305309534
1038,4.448241305309534
1039,21.825552445013283
1040,3.0610012027583924
1041,3.0610012027583924
1042,3.0610012027583924
1043,98.96481145438106
1044,5.060829754019902
1045,5.060829754019902
1046,277.69433558239683
1047,117.25401580269677
1048,76.97114931120626
1049,20.882695674803966
1050,91.51791637757226
1051,28.251056090581333
1052,370.2321547272574
1053,445.0861367784673
1054,5.060829754019902
1055,5.060829754019902
1056,233.54899717709463
1057,41.05093210752395
1058,20.882695674803966
1059,3.0610012027583924
1060,15.338534410577193
1061,3.0610012027583924
1062,21.825552445013283
1063,9.15523121128793
1064,3.0610012027583924
1065,5.806078455827869
1066,82.41656718565166
1067,26.24751730144119
1068,12.767577569059007
1069,6.659379755929383
1070,11.027141416123882
1071,8.064650623080503
1072,3.429479735239412
1073,3.0610012027583924
1074,10.560502078439049
1075,3.0610012027583924
1076,6.659379755929383
1077,14.172848436210126
1078,3.0610012027583924
1079,37.19637630125119
1080,3.0610012027583924
1081,9.15523121128793
1082,9.15523121128793
1083,25.35185439337857
1084,14.08680402680434
1085,14.08680402680434
1086,32.86139438023384
1087,32.86139438023384
1088,20.2701072260936
1089,11.132326416209644
1090,15.958714231640297
1091,54.33132318985497
1092,59.18851611838303
1093,5.491569559256456
1094,4.448241305309534
1095,4.448241305309534
1096,32.86139438023384
1097,4.448241305309534
1098,32.86139438023384
1099,20.2701072260936
1100,29.217474608131397
1101,11.132326416209644
1102,5.491569559256456
1103,11.132326416209644
1104,4.448241305309534
1105,14.08680402680434
1106,4.448241305309534
1107,32.86139438023384
1108,16.37341727529673
1109,22.556720474585997
1110,20.2701072260936
1111,4.448241305309534
1112,72.76286978857297
1113,29.217474608131397
1114,20.2701072260936
1115,42.63554922182911
1116,42.63554922182911
1117,35.14800762872623
1118,27.638467641870967
1119,31.504087856623794
1120,4.448241305309534
1121,11.785650332719058
1122,112.65460357653129
1123,40.19880340764336
1124,232.92628046997282
1125,156.7096150005806
1126,147.07344872886185
1127,216.5481951136073
1128,100.710026020401
1129,164.79319434402487
1130,25.036559411984932
1131,216.5481951136073
1132,164.79319434402487
1133,326.3567031364559
1134,27.607516253503118
1135,164.79319434402487
1136,219.94283514485937
1137,288.8530169485826
1138,216.5481951136073
1139,123.72581028753956
1140,112.65460357653129
1141,128.07656121517311
1142,179.89257090400585
1143,216.5481951136073
1144,164.79319434402487
1145,219.94283514485937
1146,112.65460357653129
1147,11.785650332719058
1148,54.94601508788805
1149,112.65460357653129
1150,82.5675678801121
1151,100.710026020401
1152,232.92628046997282
1153,54.94601508788805
1154,232.92628046997282
1155,125.78994796668071
1156,128.07656121517311
1157,117.41985955337037
1158,147.07344872886185
1159,160.77966763775484
1160,164.79319434402487
1161,322.17907688891734
1162,147.07344872886185
1163,128.07656121517311
1164,344.8442777275546
1165,214.2615818651149
1166,219.94283514485937
1167,32.6892634207881
1168,325.08555196788626
1169,232.92628046997282
1170,54.726860561860605
1171,32.6892634207881
1172,164.79319434402487
1173,5.806078455827869
1174,5.806078455827869
1175,9.15523121128793
1176,26.24751730144119
1177,26.24751730144119
1178,24.28590179261499
1179,37.19637630125119
1180,3.0610012027583924
1181,9.15523121128793
1182,20.420281577862163
1183,3.0610012027583924
1184,9.15523121128793
1185,5.806078455827869
1186,3.0610012027583924
1187,11.027141416123882
1188,9.15523121128793
1189,37.19637630125119
1190,26.24751730144119
1191,3.0610012027583924
1192,3.0610012027583924
1193,3.0610012027583924
1194,7.587221646081099
1195,9.15523121128793
1196,7.587221646081099
1197,6.659379755929383
1198,3.0610012027583924
1199,3.0610012027583924
1200,21.825552445013283
1201,6.659379755929383
1202,9.15523121128793
1203,5.806078455827869
1204,15.338534410577193
1205,5.806078455827869
1206,9.15523121128793
1207,3.0610012027583924
1208,15.338534410577193
1209,5.806078455827869
1210,6.659379755929383
1211,10.560502078439049
1212,3.0610012027583924
1213,3.0610012027583924
1214,3.0610012027583924
1215,12.432412283275001
1216,11.027141416123882
1217,5.806078455827869
1218,5.806078455827869
1219,4.104329456705315
1220,68.03738206369472
1221,15.338534410577193
1222,3.0610012027583924
1223,3.0610012027583924
1224,6.659379755929383
1225,8.328998829552345
1226,3.0610012027583924
1227,3.0610012027583924
1228,20.420281577862163
1229,11.027141416123882
1230,17.62295841481401
1231,10.560502078439049
1232,7.587221646081099
1233,3.0610012027583924
1234,5.806078455827869
1235,9.15523121128793
1236,95.1599495342071
1237,12.432412283275001
1238,9.15523121128793
1239,3.0610012027583924
1240,3.0610012027583924
1241,9.15523121128793
1242,9.15523121128793
1243,3.0610012027583924
1244,3.0610012027583924
1245,20.420281577862163
1246,3.0610012027583924
1247,17.62295841481401
1248,12.767577569059007
1249,42.05356922977925
1250,3.0610012027583924
1251,11.027141416123882
1252,3.0610012027583924
1253,9.15523121128793
1254,9.15523121128793
1255,3.0610012027583924
1256,11.027141416123882
1257,3.0610012027583924
1258,60.88873754415521
1259,20.420281577862163
1260,12.767577569059007
1261,3.0610012027583924
1262,10.560502078439049
1263,14.172848436210126
1264,3.0610012027583924
1265,10.560502078439049
1266,7.587221646081099
1267,3.0610012027583924
1268,12.432412283275001
1269,7.587221646081099
1270,75.48427714050352
1271,7.587221646081099
1272,3.0610012027583924
1273,12.432412283275001
1274,26.24751730144119
1275,12.767577569059007
1276,26.24751730144119
1277,42.05356922977925
1278,5.806078455827869
1279,3.0610012027583924
1280,3.0610012027583924
1281,10.560502078439049
1282,3.0610012027583924
1283,15.338534410577193
1284,3.0610012027583924
1285,16.743805277728306
1286,3.0610012027583924
1287,26.24751730144119
1288,3.0610012027583924
1289,20.420281577862163
1290,20.420281577862163
1291,7.587221646081099
1292,5.806078455827869
1293,3.0610012027583924
1294,7.587221646081099
1295,7.587221646081099
1296,3.0610012027583924
1297,3.0610012027583924
1298,26.24751730144119
1299,11.027141416123882
1300,9.15523121128793
1301,33.886343755182985
1302,9.15523121128793
1303,88.72251791982083
1304,3.0610012027583924
1305,6.659379755929383
1306,3.0610012027583924
1307,20.420281577862163
1308,7.587221646081099
1309,3.0610012027583924
1310,3.0610012027583924
1311,6.659379755929383
1312,11.027141416123882
1313,42.05356922977925
1314,200.42473986479362
1315,16.743805277728306
1316,3.0610012027583924
1317,3.0610012027583924
1318,4.104329456705315
1319,12.767577569059007
1320,15.338534410577193
1321,4.104329456705315
1322,95.1599495342071
1323,3.0610012027583924
1324,5.806078455827869
1325,3.0610012027583924
1326,11.027141416123882
